"Lake_Name","WBIC","PARAM","Year","Date","Time","Level","Change_in_Level"
"Grindle Lake",421600,92014,"2016","09/04/2016","0:00",943.62,-0.192024000000004
"Grindle Lake",421600,92014,"2016","08/21/2016","0:00",943.84,-0.124968000000024
"Grindle Lake",421600,92014,"2016","08/14/2016","0:00",943.82,-0.131063999999981
"Grindle Lake",421600,92014,"2016","08/07/2016","0:00",943.88,-0.112775999999997
"Grindle Lake",421600,92014,"2016","07/31/2016","0:00",944,-0.0762000000000285
"Grindle Lake",421600,92014,"2016","07/24/2016","0:00",944.08,-0.0518160000000307
"Grindle Lake",421600,92014,"2016","07/10/2016","0:00",944.14,-0.0335280000000466
"Grindle Lake",421600,92014,"2016","07/03/2016","0:00",944.18,-0.0213360000000193
"Grindle Lake",421600,92014,"2016","06/26/2016","0:00",944.28,0.00914399999999205
"Grindle Lake",421600,92014,"2016","06/19/2016","0:00",944.18,-0.0213360000000193
"Grindle Lake",421600,92014,"2016","06/12/2016","0:00",944.14,-0.0335280000000466
"Grindle Lake",421600,92014,"2016","05/30/2016","0:00",944.12,-0.0396240000000034
"Grindle Lake",421600,92014,"2016","05/22/2016","0:00",944.08,-0.0518160000000307
"Grindle Lake",421600,92014,"2016","05/01/2016","0:00",944.26,0.0030479999999784
"Grindle Lake",421600,92014,"2016","04/26/2016","0:00",944.3,0.0152399999999489
"Grindle Lake",421600,92014,"2015","10/18/2015","0:00",943.44,-0.246888000000013
"Grindle Lake",421600,92014,"2015","11/04/2015","0:00",943.48,-0.234695999999985
"Grindle Lake",421600,92014,"2015","10/11/2015","0:00",943.52,-0.222504000000015
"Grindle Lake",421600,92014,"2015","10/04/2015","0:00",943.52,-0.222504000000015
"Grindle Lake",421600,92014,"2015","09/27/2015","0:00",943.64,-0.185928000000047
"Grindle Lake",421600,92014,"2015","09/20/2015","0:00",943.72,-0.161543999999992
"Grindle Lake",421600,92014,"2015","09/13/2015","0:00",943.74,-0.155448000000035
"Grindle Lake",421600,92014,"2015","09/06/2015","0:00",943.64,-0.185928000000047
"Grindle Lake",421600,92014,"2015","08/29/2015","0:00",943.66,-0.179832000000033
"Grindle Lake",421600,92014,"2015","08/26/2015","0:00",943.68,-0.173736000000019
"Grindle Lake",421600,92014,"2016","11/06/2016","0:00",943.5,-0.228600000000029
"Grindle Lake",421600,92014,"2015","11/09/2015","0:00",943.5,-0.228600000000029
